Timestamp, Iteration, Pressure, Depth, Ext Temp, Int Temp, Euler X, Euler Y, Euler Z, GYRO X, GYRO Y, GYRO Z, LINEAR X, LINEAR Y, LINEAR Z, ACCL X, ACCL Y, ACCL Z, GRAV X, GRAV Y, GRAV Z, Errors
99957,140,0.00,-10.04,20.00,INTERNAL TEMP,27.00,76.38,-143.00,-0.02,-0.01,-0.09,-0.17,-0.13,0.09,9.35,1.25,-1.75,9.53,1.38,-1.84,1
100588,141,0.00,-10.04,20.00,INTERNAL TEMP,27.19,77.00,-140.44,-0.01,0.03,-0.03,-0.10,-0.08,-0.01,9.45,1.31,-1.70,9.55,1.40,-1.69,1
101230,142,0.00,-10.04,20.00,INTERNAL TEMP,26.56,77.38,-138.13,0.02,0.02,-0.01,-0.21,-0.09,0.02,9.35,1.33,-1.56,9.56,1.42,-1.59,1
101869,143,0.00,-10.04,20.00,INTERNAL TEMP,26.50,77.50,-139.00,-0.01,-0.00,-0.01,-0.14,-0.01,0.10,9.41,1.34,-1.55,9.57,1.38,-1.60,1
102535,144,0.00,-10.04,20.00,INTERNAL TEMP,28.56,76.19,-130.00,-0.02,0.06,-0.13,0.29,-0.01,0.24,9.82,1.77,-1.24,9.52,1.80,-1.49,1
103176,145,0.00,-10.04,20.00,INTERNAL TEMP,34.06,72.50,-117.06,0.03,-0.03,0.12,-0.24,-0.03,0.23,9.08,2.63,-1.11,9.35,2.61,-1.34,1
103816,146,0.00,-10.04,20.00,INTERNAL TEMP,34.06,73.19,-118.13,0.04,-0.00,0.03,-0.11,-0.17,0.03,9.27,2.31,-1.29,9.39,2.49,-1.33,1
104455,147,0.00,-10.04,20.00,INTERNAL TEMP,37.44,72.56,-121.25,-0.09,-0.06,-0.00,-0.08,-0.25,0.33,9.26,2.25,-1.18,9.35,2.51,-1.52,1
105122,148,0.00,-10.04,20.00,INTERNAL TEMP,36.25,74.19,-120.19,0.05,0.03,0.02,-0.03,0.03,-0.09,9.39,2.34,-1.43,9.43,2.30,-1.34,1
105765,149,0.00,-10.04,20.00,INTERNAL TEMP,33.94,74.69,-120.31,0.02,-0.01,0.00,-0.17,-0.03,-0.03,9.29,2.19,-1.32,9.46,2.22,-1.30,1
106406,150,0.00,-10.04,20.00,INTERNAL TEMP,33.75,75.06,-120.38,-0.01,0.02,0.02,-0.11,-0.01,0.12,9.36,2.15,-1.15,9.47,2.16,-1.27,1
107044,151,0.00,-10.04,20.00,INTERNAL TEMP,32.88,75.31,-119.75,0.03,0.01,-0.00,-0.08,-0.01,0.05,9.39,2.13,-1.17,9.48,2.15,-1.23,1
107711,152,0.00,-10.04,20.00,INTERNAL TEMP,33.38,75.69,-118.25,-0.05,-0.02,-0.01,-0.15,0.01,0.03,9.35,2.14,-1.11,9.50,2.12,-1.14,1
108352,153,0.00,-10.04,20.00,INTERNAL TEMP,33.25,74.44,-131.94,0.08,0.06,-0.04,-0.65,0.05,-0.10,8.79,2.01,-1.86,9.44,1.95,-1.75,1
108991,154,0.00,-10.04,20.00,INTERNAL TEMP,32.19,74.19,-132.13,-0.02,-0.01,0.04,-0.19,-0.05,0.06,9.24,1.91,-1.72,9.43,1.97,-1.78,1
109624,155,0.00,-10.04,20.00,INTERNAL TEMP,31.25,75.44,-132.88,-0.01,-0.01,-0.04,-0.08,0.00,0.00,9.41,1.83,-1.68,9.49,1.80,-1.67,1
110268,156,0.00,-10.04,20.00,INTERNAL TEMP,35.81,71.25,-125.38,0.01,0.13,-0.87,0.40,-0.12,0.22,9.67,2.51,-1.58,9.27,2.63,-1.80,1
110906,157,0.00,-10.04,20.00,INTERNAL TEMP,65.81,44.31,-94.94,-0.34,0.00,-0.46,1.11,-0.44,-0.10,7.93,6.87,-0.70,6.81,7.02,-0.58,1
111546,158,0.00,-10.04,20.00,INTERNAL TEMP,72.63,41.81,-91.38,-0.36,0.20,-0.42,0.45,-0.12,0.07,6.99,7.18,-0.10,6.54,7.30,-0.17,1
112175,159,0.00,-10.04,20.00,INTERNAL TEMP,73.44,42.13,-89.06,0.21,-0.05,0.10,0.37,-0.28,0.31,6.96,6.97,0.41,6.58,7.26,0.09,1
112855,160,0.00,-10.04,20.00,INTERNAL TEMP,78.13,39.88,-109.31,0.03,-0.07,0.08,-0.72,-0.03,-0.22,5.61,7.00,-2.47,6.30,7.08,-2.49,1
113496,161,0.00,-10.04,20.00,INTERNAL TEMP,78.19,38.13,-111.75,-0.05,-0.05,0.15,-0.23,-1.24,-0.46,5.82,5.91,-3.32,6.05,7.16,-2.85,1
114136,162,0.00,-10.04,20.00,INTERNAL TEMP,57.56,50.75,-126.13,0.80,-0.45,2.47,-0.25,-0.55,0.25,7.33,4.44,-3.40,7.59,5.00,-3.65,1
114803,163,0.00,-10.04,20.00,INTERNAL TEMP,38.63,58.13,-154.94,-0.00,0.29,-1.85,-0.05,-0.07,-0.33,8.35,2.21,-5.04,8.30,2.35,-4.66,1
115446,164,0.00,-10.04,20.00,INTERNAL TEMP,56.75,50.00,-133.94,0.14,-0.11,0.09,-0.19,-0.38,-0.58,7.32,4.14,-4.97,7.51,4.52,-4.38,1
116084,165,0.00,-10.04,20.00,INTERNAL TEMP,70.44,44.88,-116.25,-0.07,-0.04,-0.22,0.17,-0.41,-0.18,7.09,5.81,-3.25,6.92,6.22,-3.07,1
116716,166,0.00,-10.04,20.00,INTERNAL TEMP,12.56,59.75,163.50,0.18,-0.80,2.62,1.06,-0.33,-1.12,9.53,-1.73,-5.86,8.47,-1.39,-4.73,1
117393,167,0.00,-10.04,20.00,INTERNAL TEMP,25.44,65.50,173.06,0.21,0.75,2.10,-0.75,1.23,0.15,7.91,0.29,-3.56,8.94,-0.67,-3.97,1
118032,168,0.00,-10.04,20.00,INTERNAL TEMP,2.81,55.88,133.25,-0.18,-0.03,-0.42,-0.19,0.04,0.18,7.92,-3.95,-3.58,8.12,-3.99,-3.76,1
118672,169,0.00,-10.04,20.00,INTERNAL TEMP,2.25,66.44,118.63,0.14,0.04,0.88,-0.30,0.25,0.28,8.65,-3.25,-1.58,8.96,-3.51,-1.87,1
119302,170,0.00,-10.04,20.00,INTERNAL TEMP,332.63,44.19,104.06,0.04,0.08,0.59,-0.14,-0.45,-0.18,6.58,-7.36,-1.77,6.80,-6.85,-1.70,1
119980,171,0.00,-10.04,20.00,INTERNAL TEMP,314.19,22.63,101.50,-0.28,-0.10,0.45,-0.54,-0.03,0.31,3.23,-8.90,-1.50,3.77,-8.86,-1.81,1
120620,172,0.00,-10.04,20.00,INTERNAL TEMP,299.81,10.31,104.13,0.01,-0.04,0.10,-0.01,0.13,0.17,1.73,-9.22,-2.18,1.74,-9.35,-2.35,1
121249,173,0.00,-10.04,20.00,INTERNAL TEMP,300.00,14.69,114.50,-0.44,-0.63,-0.10,-0.06,0.53,0.88,2.50,-8.19,-2.99,2.47,-8.61,-3.98,1
121892,174,0.00,-10.04,20.00,INTERNAL TEMP,54.88,9.25,164.88,-1.54,-0.87,-0.85,-0.21,1.00,0.32,1.37,-1.59,-9.19,1.52,-2.36,-9.39,1
122567,175,0.00,-10.04,20.00,INTERNAL TEMP,61.25,0.56,-177.50,0.29,-0.21,0.14,0.66,0.24,0.23,0.75,0.64,-9.56,0.08,0.39,-9.79,1
123206,176,0.00,-10.04,20.00,INTERNAL TEMP,283.31,18.38,127.94,1.92,0.80,-0.13,0.72,-0.92,-1.81,3.82,-8.26,-7.23,3.14,-7.43,-5.56,1
123839,177,0.00,-10.04,20.00,INTERNAL TEMP,280.88,21.06,90.69,-2.40,-0.91,0.28,1.27,-2.10,1.25,4.79,-11.27,0.98,3.50,-9.15,-0.35,1
124482,178,0.00,-10.04,20.00,INTERNAL TEMP,281.75,22.06,81.44,-1.15,-0.50,-0.16,0.68,-0.86,-0.23,4.39,-9.79,1.01,3.70,-8.99,1.21,1
125157,179,0.00,-10.04,20.00,INTERNAL TEMP,282.06,20.94,82.19,-0.42,-0.20,0.17,0.13,0.08,-0.31,3.62,-8.99,0.88,3.49,-9.08,1.19,1
125789,180,0.00,-10.04,20.00,INTERNAL TEMP,285.44,22.56,82.81,0.39,0.19,-0.11,0.12,0.36,-0.47,3.88,-8.59,0.70,3.77,-8.97,1.15,1
126430,181,0.00,-10.04,20.00,INTERNAL TEMP,285.50,22.19,88.00,0.67,0.22,0.16,0.10,0.17,-0.18,3.79,-8.88,0.17,3.69,-9.07,0.37,1
127068,182,0.00,-10.04,20.00,INTERNAL TEMP,284.44,22.50,90.56,0.57,0.21,-0.15,0.01,0.31,0.00,3.78,-8.73,-0.08,3.76,-9.05,-0.09,1
127742,183,0.00,-10.04,20.00,INTERNAL TEMP,282.31,22.19,92.13,0.30,0.09,0.17,0.00,0.07,0.14,3.71,-8.99,-0.19,3.68,-9.08,-0.30,1
128372,184,0.00,-10.04,20.00,INTERNAL TEMP,281.00,23.06,91.31,0.01,-0.10,-0.13,-0.02,0.27,0.03,3.83,-8.74,-0.17,3.85,-9.01,-0.20,1
129013,185,0.00,-10.04,20.00,INTERNAL TEMP,278.81,22.31,88.81,0.14,-0.11,-0.00,-0.06,0.09,-0.16,3.65,-8.97,0.02,3.72,-9.06,0.19,1
129653,186,0.00,-10.04,20.00,INTERNAL TEMP,277.31,21.63,90.31,0.36,0.12,0.06,0.12,-0.35,-0.02,3.74,-9.47,-0.04,3.61,-9.11,-0.01,1
130294,187,0.00,-10.04,20.00,INTERNAL TEMP,278.56,24.88,91.75,0.37,0.07,-0.02,0.01,0.09,-0.10,4.12,-8.80,-0.33,4.12,-8.89,-0.24,1
130927,188,0.00,-10.04,20.00,INTERNAL TEMP,272.88,19.56,94.94,0.05,0.05,0.07,0.08,0.11,0.08,3.37,-9.09,-0.71,3.28,-9.20,-0.79,1
131570,189,0.00,-10.04,20.00,INTERNAL TEMP,276.56,27.06,95.06,-0.45,-0.26,0.05,-0.09,0.35,0.21,4.39,-8.34,-0.58,4.45,-8.69,-0.82,1
132209,190,0.00,-10.04,20.00,INTERNAL TEMP,266.19,17.88,90.50,-0.89,-0.28,0.10,0.07,0.28,0.12,3.08,-9.05,0.03,3.01,-9.33,-0.08,1
132877,191,0.00,-10.04,20.00,INTERNAL TEMP,274.25,29.75,84.31,-0.12,-0.26,-0.16,-0.19,0.29,-0.60,4.66,-8.13,0.25,4.88,-8.46,0.80,1
133520,192,0.00,-10.04,20.00,INTERNAL TEMP,262.44,20.38,87.31,1.09,0.04,-1.34,-0.33,-0.07,-0.38,3.20,-9.20,0.13,3.54,-9.13,0.51,1
134158,193,0.00,-10.04,20.00,INTERNAL TEMP,280.56,43.69,97.31,0.94,0.59,0.94,-0.30,0.10,0.05,6.47,-6.92,-0.84,6.70,-7.10,-0.79,1
134797,194,0.00,-10.04,20.00,INTERNAL TEMP,276.88,36.69,94.94,0.57,0.47,0.34,-0.39,0.47,-0.31,5.46,-7.35,-0.99,5.86,-7.82,-0.68,1
135461,195,0.00,-10.04,20.00,INTERNAL TEMP,267.00,40.69,85.88,0.29,-0.25,-0.50,-0.41,0.23,-1.32,5.98,-7.17,-0.79,6.39,-7.41,0.53,1
136101,196,0.00,-10.04,20.00,INTERNAL TEMP,272.69,45.38,93.38,0.31,0.01,-0.20,0.13,-0.23,0.20,7.11,-7.10,-0.19,6.98,-6.87,-0.40,1
136741,197,0.00,-10.04,20.00,INTERNAL TEMP,282.44,51.50,93.63,-0.15,0.10,-0.49,0.71,0.04,-0.08,8.42,-5.99,-0.47,7.71,-6.04,-0.38,1
137382,198,0.00,-10.04,20.00,INTERNAL TEMP,274.88,44.50,95.25,0.11,0.14,-0.61,0.24,0.64,0.32,7.13,-6.38,-0.30,6.93,-6.90,-0.62,1
138051,199,0.00,-10.04,20.00,INTERNAL TEMP,271.00,38.94,93.56,0.35,-0.01,1.74,-0.61,0.68,0.20,5.42,-7.02,-0.25,6.04,-7.71,-0.45,1
138693,200,0.00,-10.04,20.00,INTERNAL TEMP,243.75,24.56,93.50,0.05,-0.06,-0.23,-0.66,-0.03,0.49,3.42,-8.93,-0.04,4.08,-8.89,-0.54,1
139331,201,0.00,-10.04,20.00,INTERNAL TEMP,246.63,20.13,96.94,-0.20,0.00,0.31,-0.11,0.35,0.17,3.21,-8.84,-1.08,3.36,-9.14,-1.13,1
139999,202,0.00,-10.04,20.00,INTERNAL TEMP,245.38,20.00,97.94,0.08,-0.07,-0.57,0.24,0.24,0.07,3.65,-8.86,-1.20,3.40,-9.10,-1.27,1
140639,203,0.00,-10.04,20.00,INTERNAL TEMP,241.06,22.81,96.06,0.23,-0.10,-0.14,-0.01,-0.01,-0.01,3.79,-9.00,-0.97,3.80,-8.98,-0.96,1
141278,204,0.00,-10.04,20.00,INTERNAL TEMP,236.00,18.44,93.50,0.08,0.47,1.33,0.08,0.30,0.60,3.03,-8.99,0.02,2.98,-9.32,-0.55,1
141919,205,0.00,-10.04,20.00,INTERNAL TEMP,228.19,-13.88,92.31,0.10,0.73,-1.30,0.17,0.30,0.14,-2.18,-9.20,-0.24,-2.22,-9.54,-0.39,1
142583,206,0.00,-10.04,20.00,INTERNAL TEMP,276.88,-1.94,89.94,0.00,0.94,0.56,-0.01,0.36,-0.04,-0.43,-9.38,-0.02,-0.38,-9.79,0.00,1
143226,207,0.00,-10.04,20.00,INTERNAL TEMP,305.56,-3.06,89.69,0.00,0.66,-0.50,0.00,0.21,-0.05,-0.48,-9.58,0.00,-0.48,-9.79,0.04,1
143867,208,0.00,-10.04,20.00,INTERNAL TEMP,327.50,-4.19,88.94,-0.09,0.54,0.20,-0.03,0.17,-0.18,-0.76,-9.62,0.00,-0.73,-9.77,0.16,1
144497,209,0.00,-10.04,20.00,INTERNAL TEMP,342.13,-3.63,88.63,0.03,0.41,0.02,0.09,0.32,-0.10,-0.52,-9.46,0.12,-0.62,-9.78,0.22,1
145175,210,0.00,-10.04,20.00,INTERNAL TEMP,356.31,4.94,89.75,-0.09,-0.13,-0.31,0.00,0.28,0.05,0.88,-9.48,0.08,0.87,-9.76,0.03,1
145815,211,0.00,-10.04,20.00,INTERNAL TEMP,334.56,-9.13,91.06,-0.10,-0.05,0.55,-0.23,0.40,-0.21,-1.83,-9.27,-0.40,-1.60,-9.67,-0.19,1
146453,212,0.00,-10.04,20.00,INTERNAL TEMP,82.63,81.38,-95.31,-0.22,0.17,-6.09,0.07,-0.07,-0.23,9.77,1.38,-0.37,9.69,1.46,-0.13,1
147085,213,0.00,-10.04,20.00,INTERNAL TEMP,184.50,-14.88,-89.38,-0.10,-0.15,1.19,0.39,-0.58,-0.06,-2.01,8.91,0.04,-2.40,9.50,0.11,1
147762,214,0.00,-10.04,20.00,INTERNAL TEMP,106.19,67.63,-86.38,-0.19,0.21,0.18,0.00,-0.63,-0.37,9.07,3.08,-0.13,9.07,3.70,0.24,1
148400,215,0.00,-10.04,20.00,INTERNAL TEMP,151.63,26.44,-89.75,-0.30,-0.09,-0.71,0.34,-0.54,-0.28,4.72,8.23,-0.24,4.37,8.77,0.03,1
149029,216,0.00,-10.04,20.00,INTERNAL TEMP,130.56,47.69,-91.56,0.04,0.29,0.49,-0.18,-0.55,-0.08,7.08,6.01,-0.30,7.28,6.56,-0.16,1
149670,217,0.00,-10.04,20.00,INTERNAL TEMP,130.31,40.31,-90.25,0.10,0.14,-0.31,-0.23,-0.03,-0.04,6.09,7.44,-0.06,6.32,7.49,-0.03,1
150311,218,0.00,-10.04,20.00,INTERNAL TEMP,117.19,47.13,-91.13,0.09,0.19,0.15,-0.21,-0.33,0.04,6.97,6.33,-0.08,7.19,6.65,-0.12,1
150950,219,0.00,-10.04,20.00,INTERNAL TEMP,114.75,42.81,-92.56,0.26,0.06,-0.13,-0.23,-0.30,0.09,6.43,6.87,-0.22,6.67,7.18,-0.32,1
151581,220,0.00,-10.04,20.00,INTERNAL TEMP,106.88,46.00,-90.56,0.28,0.00,0.06,-0.18,-0.20,0.00,6.88,6.59,-0.07,7.06,6.80,-0.08,1
152221,221,0.00,-10.04,20.00,INTERNAL TEMP,102.63,44.38,-89.19,0.03,0.23,-0.14,0.01,-0.04,-0.11,6.85,7.02,0.00,6.85,7.01,0.10,1
152897,222,0.00,-10.04,20.00,INTERNAL TEMP,96.56,45.06,-90.88,-0.08,0.20,0.09,0.15,0.30,0.07,7.10,7.22,-0.01,6.95,6.91,-0.08,1
153535,223,0.00,-10.04,20.00,INTERNAL TEMP,93.31,44.94,-91.75,0.01,0.09,-0.07,-0.07,0.07,0.07,6.86,7.00,-0.11,6.92,6.93,-0.21,1
154167,224,0.00,-10.04,20.00,INTERNAL TEMP,89.19,45.19,-91.06,0.07,0.03,0.20,-0.38,-0.16,-0.01,6.58,6.74,-0.14,6.96,6.90,-0.13,1
154810,225,0.00,-10.04,20.00,INTERNAL TEMP,86.00,44.25,-91.00,-0.07,0.17,-0.03,-0.28,0.00,-0.19,6.54,7.01,-0.25,6.84,7.01,-0.11,1
155484,226,0.00,-10.04,20.00,INTERNAL TEMP,82.63,44.81,-92.44,0.14,0.02,0.01,-0.19,0.00,0.09,6.67,6.90,-0.18,6.91,6.94,-0.30,1
156116,227,0.00,-10.04,20.00,INTERNAL TEMP,79.31,46.13,-90.56,0.48,-0.24,-0.04,-0.46,-0.74,0.11,6.64,6.05,0.02,7.06,6.79,-0.11,1
156759,228,0.00,-10.04,20.00,INTERNAL TEMP,78.38,44.19,-89.31,0.34,-0.18,0.05,-0.17,-0.38,-0.05,6.69,6.67,-0.01,6.84,7.02,0.04,1
157396,229,0.00,-10.04,20.00,INTERNAL TEMP,74.63,45.44,-88.44,0.04,0.08,-0.05,-0.02,-0.09,-0.10,6.96,6.77,0.07,6.99,6.87,0.18,1
158073,230,0.00,-10.04,20.00,INTERNAL TEMP,72.94,44.44,-90.75,0.01,0.10,0.02,0.02,-0.05,0.11,6.89,6.97,0.02,6.86,6.99,-0.08,1
158703,231,0.00,-10.04,20.00,INTERNAL TEMP,70.13,45.06,-90.44,0.07,0.07,-0.10,-0.23,-0.18,0.04,6.71,6.73,-0.01,6.94,6.92,-0.05,1
159344,232,0.00,-10.04,20.00,INTERNAL TEMP,68.25,44.75,-89.88,-0.05,0.10,0.04,-0.11,0.02,-0.03,6.78,6.99,-0.02,6.90,6.96,0.01,1
159983,233,0.00,-10.04,20.00,INTERNAL TEMP,66.31,44.75,-91.44,-0.07,0.14,-0.00,-0.21,-0.15,0.01,6.69,6.80,-0.14,6.90,6.95,-0.16,1
160649,234,0.00,-10.04,20.00,INTERNAL TEMP,64.63,44.38,-92.00,-0.08,0.15,-0.03,-0.21,-0.24,0.00,6.64,6.75,-0.23,6.86,6.99,-0.24,1
161292,235,0.00,-10.04,20.00,INTERNAL TEMP,62.56,44.88,-92.00,0.05,0.07,-0.13,-0.24,-0.27,0.05,6.68,6.66,-0.19,6.92,6.93,-0.24,1
161932,236,0.00,-10.04,20.00,INTERNAL TEMP,61.00,45.00,-90.94,0.01,0.02,0.07,-0.27,-0.11,-0.05,6.66,6.80,-0.17,6.94,6.92,-0.11,1
162570,237,0.00,-10.04,20.00,INTERNAL TEMP,59.63,44.19,-90.50,-0.05,0.06,0.01,-0.16,-0.06,0.00,6.67,6.99,-0.06,6.84,7.02,-0.06,1
163236,238,0.00,-10.04,20.00,INTERNAL TEMP,57.06,45.00,-90.44,-0.06,0.11,0.03,-0.01,0.02,-0.01,6.93,6.94,-0.06,6.94,6.92,-0.04,1
163876,239,0.00,-10.04,20.00,INTERNAL TEMP,56.63,44.06,-91.38,0.02,0.06,-0.08,-0.15,-0.21,0.07,6.66,6.83,-0.09,6.81,7.04,-0.16,1
164514,240,0.00,-10.04,20.00,INTERNAL TEMP,53.94,45.63,-90.81,-0.04,0.12,0.02,-0.14,-0.04,-0.07,6.86,6.80,-0.17,7.01,6.85,-0.10,1
165155,241,0.00,-10.04,20.00,INTERNAL TEMP,54.00,44.25,-91.63,0.01,0.03,0.02,0.00,-0.06,0.09,6.83,6.95,-0.11,6.84,7.02,-0.20,1
165821,242,0.00,-10.04,20.00,INTERNAL TEMP,51.75,45.63,-90.00,-0.00,0.04,0.02,-0.10,-0.06,-0.07,6.91,6.79,-0.07,7.01,6.85,0.00,1
166464,243,0.00,-10.04,20.00,INTERNAL TEMP,52.13,43.88,-91.38,-0.02,-0.00,0.06,-0.34,-0.18,-0.02,6.45,6.87,-0.16,6.80,7.05,-0.17,1
167105,244,0.00,-10.04,20.00,INTERNAL TEMP,51.13,44.56,-91.63,0.03,0.04,-0.09,-0.19,-0.12,-0.04,6.68,6.85,-0.24,6.88,6.98,-0.20,1
167734,245,0.00,-10.04,20.00,INTERNAL TEMP,50.50,44.81,-91.06,-0.04,0.08,-0.06,-0.08,-0.23,-0.04,6.82,6.72,-0.17,6.91,6.95,-0.12,1
168413,246,0.00,-10.04,20.00,INTERNAL TEMP,51.44,44.38,-90.44,0.05,-0.03,0.12,-0.39,0.42,0.07,6.43,7.40,0.01,6.86,7.00,-0.06,1
169054,247,0.00,-10.04,20.00,INTERNAL TEMP,53.81,43.44,-88.38,-0.26,-0.08,0.07,-0.43,-0.59,-0.09,6.30,6.48,0.11,6.75,7.10,0.20,1
169692,248,0.00,-10.04,20.00,INTERNAL TEMP,56.38,42.75,-91.13,-0.15,-0.22,0.05,-0.70,-0.27,0.12,5.95,6.92,-0.01,6.65,7.19,-0.14,1
170322,249,0.00,-10.04,20.00,INTERNAL TEMP,69.88,46.50,-99.56,-0.76,-0.24,-0.09,-0.01,0.05,0.00,7.08,6.72,-1.08,7.10,6.67,-1.08,1
171077,250,0.00,-10.04,20.00,INTERNAL TEMP,97.06,29.44,-88.88,-0.20,-0.35,-0.58,0.18,0.13,0.33,4.96,8.69,0.49,4.77,8.56,0.15,1
171709,251,0.00,-10.04,20.00,INTERNAL TEMP,79.31,52.50,-89.81,-0.07,0.06,0.90,0.08,-0.10,0.00,7.89,5.71,0.00,7.83,5.90,0.01,1
172351,252,0.00,-10.04,20.00,INTERNAL TEMP,91.69,38.06,-91.00,0.04,0.08,-0.77,-0.12,-0.18,0.15,5.87,7.57,0.02,5.99,7.75,-0.13,1
172994,253,0.00,-10.04,20.00,INTERNAL TEMP,80.69,45.38,-89.38,-0.05,0.15,0.63,-0.11,-0.39,-0.03,6.91,6.44,0.04,7.02,6.84,0.08,1
173670,254,0.00,-10.04,20.00,INTERNAL TEMP,83.25,39.88,-89.81,-0.09,0.12,-0.36,-0.21,0.00,0.00,6.08,7.51,0.02,6.29,7.51,0.02,1
174302,255,0.00,-10.04,20.00,INTERNAL TEMP,78.25,44.31,-90.06,-0.15,0.14,0.39,0.09,0.14,0.00,6.97,7.12,0.00,6.88,6.98,0.00,1
174947,256,0.00,-10.04,20.00,INTERNAL TEMP,81.00,41.06,-90.81,-0.15,0.09,-0.27,-0.16,0.22,0.08,6.27,7.61,-0.02,6.44,7.39,-0.10,1
175590,257,0.00,-10.04,20.00,INTERNAL TEMP,78.69,43.56,-90.13,0.01,0.03,0.15,-0.21,-0.12,0.03,6.55,6.97,0.01,6.77,7.08,-0.02,1
176258,258,0.00,-10.04,20.00,INTERNAL TEMP,80.00,42.31,-89.88,0.04,-0.14,-0.10,-0.35,-0.37,0.00,6.24,6.88,0.00,6.59,7.25,0.00,1
176903,259,0.00,-10.04,20.00,INTERNAL TEMP,79.06,43.88,-89.50,-0.01,-0.02,0.14,-0.36,-0.34,-0.04,6.44,6.72,0.02,6.80,7.06,0.06,1
177545,260,0.00,-10.04,20.00,INTERNAL TEMP,81.00,42.25,-90.19,-0.12,0.16,-0.09,0.03,-0.08,0.01,6.63,7.17,-0.01,6.59,7.25,-0.03,1
178186,261,0.00,-10.04,20.00,INTERNAL TEMP,80.13,43.63,-91.75,-0.15,0.08,0.00,0.03,-0.12,0.07,6.80,6.96,-0.14,6.77,7.09,-0.22,1
178856,262,0.00,-10.04,20.00,INTERNAL TEMP,82.19,41.81,-92.06,-0.02,0.01,-0.04,-0.23,-0.12,0.07,6.30,7.17,-0.19,6.54,7.30,-0.26,1
179501,263,0.00,-10.04,20.00,INTERNAL TEMP,82.00,42.94,-91.56,-0.01,-0.07,-0.06,-0.19,-0.14,-0.01,6.47,7.02,-0.21,6.67,7.17,-0.20,1
180142,264,0.00,-10.04,20.00,INTERNAL TEMP,83.31,42.69,-91.38,-0.05,-0.02,0.02,0.00,-0.08,0.00,6.65,7.11,-0.17,6.65,7.20,-0.17,1
180811,265,0.00,-10.04,20.00,INTERNAL TEMP,83.81,43.00,-91.69,-0.08,0.02,0.01,0.04,-0.06,-0.02,6.73,7.09,-0.23,6.69,7.16,-0.21,1
181455,266,0.00,-10.04,20.00,INTERNAL TEMP,85.69,42.69,-91.25,-0.09,-0.00,0.04,-0.12,-0.22,-0.04,6.53,6.97,-0.20,6.65,7.19,-0.15,1
182096,267,0.00,-10.04,20.00,INTERNAL TEMP,87.88,42.19,-90.69,-0.23,-0.00,0.06,-0.19,-0.10,0.03,6.40,7.14,-0.01,6.59,7.25,-0.07,1
182736,268,0.00,-10.04,20.00,INTERNAL TEMP,89.44,42.38,-90.50,-0.32,0.14,-0.03,0.00,0.03,-0.01,6.61,7.27,-0.08,6.61,7.24,-0.06,1
183404,269,0.00,-10.04,20.00,INTERNAL TEMP,90.81,42.50,-91.56,-0.18,0.16,-0.06,-0.03,-0.14,0.07,6.59,7.08,-0.09,6.62,7.22,-0.17,1
184046,270,0.00,-10.04,20.00,INTERNAL TEMP,90.81,43.63,-91.63,-0.03,0.01,-0.00,-0.04,-0.11,-0.01,6.72,6.97,-0.22,6.77,7.08,-0.20,1
184688,271,0.00,-10.04,20.00,INTERNAL TEMP,94.31,41.75,-93.00,-0.04,-0.06,0.05,-0.24,-0.31,0.18,6.29,6.98,-0.19,6.54,7.29,-0.38,1
185330,272,0.00,-10.04,20.00,INTERNAL TEMP,95.00,43.25,-89.00,0.09,-0.15,-0.00,-0.08,0.09,-0.10,6.63,7.23,0.00,6.72,7.14,0.09,1
185998,273,0.00,-10.04,20.00,INTERNAL TEMP,97.56,42.06,-91.38,-0.08,-0.05,-0.05,-0.03,-0.12,0.14,6.53,7.14,-0.02,6.57,7.27,-0.17,1
186643,274,0.00,-10.04,20.00,INTERNAL TEMP,97.06,43.56,-89.50,0.08,-0.11,0.09,0.10,0.11,-0.01,6.84,7.20,0.01,6.76,7.09,0.04,1
187286,275,0.00,-10.04,20.00,INTERNAL TEMP,100.63,41.69,-88.19,-0.23,0.18,-0.07,-0.11,-0.08,-0.15,6.39,7.22,0.08,6.52,7.31,0.25,1
187918,276,0.00,-10.04,20.00,INTERNAL TEMP,100.63,43.31,-91.06,-0.38,0.29,0.11,-0.09,0.07,0.00,6.63,7.21,-0.13,6.73,7.12,-0.08,1
188599,277,0.00,-10.04,20.00,INTERNAL TEMP,103.81,41.81,-91.88,-0.36,0.28,-0.09,-0.27,-0.04,0.00,6.26,7.25,-0.24,6.53,7.30,-0.19,1
189242,278,0.00,-10.04,20.00,INTERNAL TEMP,104.19,42.81,-93.06,-0.25,0.25,0.03,-0.46,-0.33,-0.06,6.19,6.84,-0.45,6.66,7.18,-0.35,1
189883,279,0.00,-10.04,20.00,INTERNAL TEMP,104.94,43.13,-93.00,-0.15,0.14,-0.07,-0.40,-0.16,-0.06,6.29,6.98,-0.44,6.70,7.14,-0.37,1
190515,280,0.00,-10.04,20.00,INTERNAL TEMP,106.94,42.38,-93.25,-0.07,0.06,0.02,-0.08,-0.16,-0.04,6.52,7.06,-0.45,6.61,7.22,-0.41,1
191162,281,0.00,-10.04,20.00,INTERNAL TEMP,106.31,43.75,-93.69,0.03,-0.02,-0.03,-0.16,-0.23,0.11,6.61,6.83,-0.34,6.78,7.06,-0.45,1
